### instance: myTrafic_1_O20_R20.txt
 3   : 0 , 0 , 0 , 20, 10, 2 , 1 , 1 , 0 , 0 , 0 , 18, 12, 2 , 16, 0 , 4 , 0 , 2 , 0 
 4   : 1 , 0 , 1 , 10, 0 , 11, 0 , 0 , 0 , 12, 0 , 0 , 0 , 0 , 3 , 0 , 0 , 7 , 0 , 0 
 5   : 1 , 11, 0 , 6 , 13, 1 , 4 , 1 , 0 , 0 , 3 , 0 , 2 , 0 , 19, 0 , 0 , 1 , 1 , 1 
 6   : 7 , 0 , 0 , 0 , 0 , 11, 7 , 8 , 0 , 0 , 0 , 0 , 1 , 1 , 3 , 0 , 0 , 0 , 0 , 8 
 7   : 31, 20, 2 , 0 , 0 , 0 , 0 , 0 , 0 , 11, 17, 0 , 10, 6 , 7 , 8 , 4 , 0 , 0 , 0 
 8   : 0 , 0 , 0 , 6 , 11, 2 , 0 , 4 , 0 , 16, 0 , 0 , 0 , 0 , 2 , 0 , 0 , 0 , 16, 19
 9   : 9 , 0 , 0 , 0 , 0 , 5 , 9 , 11, 0 , 0 , 9 , 2 , 2 , 6 , 1 , 0 , 2 , 0 , 0 , 1 
 10  : 2 , 10, 13, 1 , 4 , 2 , 3 , 0 , 10, 20, 0 , 0 , 0 , 0 , 0 , 31, 27, 2 , 8 , 0 
 11  : 1 , 0 , 0 , 0 , 5 , 6 , 3 , 3 , 0 , 0 , 0 , 0 , 4 , 0 , 6 , 9 , 0 , 7 , 0 , 0 
 12  : 5 , 17, 28, 0 , 0 , 1 , 7 , 6 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 20, 0 , 3 , 0 
 13  : 0 , 6 , 19, 0 , 0 , 3 , 2 , 5 , 0 , 0 , 0 , 1 , 0 , 2 , 0 , 0 , 0 , 23, 2 , 7 
 14  : 0 , 0 , 9 , 0 , 20, 0 , 1 , 9 , 5 , 0 , 0 , 0 , 5 , 0 , 10, 1 , 0 , 0 , 10, 0 
 15  : 7 , 0 , 0 , 2 , 0 , 0 , 24, 0 , 1 , 0 , 2 , 18, 0 , 5 , 1 , 0 , 1 , 3 , 1 , 0 
 16  : 0 , 3 , 0 , 10, 0 , 0 , 0 , 0 , 2 , 0 , 0 , 0 , 1 , 0 , 0 , 13, 0 , 0 , 0 , 0 
 17  : 0 , 0 , 0 , 9 , 0 , 0 , 0 , 2 , 17, 0 , 20, 1 , 14, 0 , 0 , 0 , 6 , 0 , 0 , 7 
 18  : 0 , 0 , 0 , 1 , 0 , 4 , 10, 13, 5 , 0 , 4 , 9 , 4 , 0 , 0 , 0 , 0 , 0 , 5 , 0 
 19  : 4 , 0 , 0 , 6 , 0 , 8 , 0 , 2 , 5 , 1 , 12, 13, 3 , 10, 0 , 0 , 4 , 0 , 4 , 8 
 20  : 0 , 0 , 0 , 1 , 11, 3 , 1 , 1 , 0 , 0 , 3 , 0 , 3 , 0 , 3 , 11, 6 , 0 , 5 , 2 


### instance: myTrafic_27_O20_R20.txt
 - load: [81, 81, 81, 80, 81, 82, 82, 81, 81, 81, 82, 80, 82, 82, 81, 81, 80, 82, 81, 83]
 - std: 0.7863975156570492
 - matrix:
 1   : 0 , 0 , 1 , 28, 0 , 0 , 0 , 7 , 2 , 1 , 0 , 3 , 19, 5 , 0 , 1 , 2 , 15, 0 , 0 
 2   : 0 , 0 , 0 , 2 , 0 , 3 , 0 , 0 , 0 , 6 , 0 , 7 , 5 , 0 , 2 , 1 , 0 , 0 , 8 , 0 
 3   : 0 , 0 , 0 , 20, 0 , 10, 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 2 , 3 , 0 , 0 , 0 , 0 
 4   : 1 , 5 , 7 , 0 , 4 , 0 , 3 , 13, 0 , 1 , 0 , 0 , 7 , 0 , 0 , 12, 0 , 26, 0 , 0 
 5   : 0 , 0 , 0 , 10, 0 , 6 , 0 , 28, 1 , 11, 0 , 0 , 2 , 6 , 2 , 0 , 0 , 0 , 5 , 0 
 6   : 19, 0 , 0 , 3 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 26
 7   : 1 , 0 , 0 , 0 , 30, 0 , 15, 0 , 0 , 2 , 0 , 26, 1 , 4 , 6 , 1 , 0 , 0 , 2 , 2 
 8   : 8 , 2 , 0 , 1 , 0 , 1 , 23, 0 , 18, 0 , 0 , 9 , 4 , 0 , 9 , 8 , 18, 1 , 0 , 6 
 9   : 0 , 6 , 0 , 0 , 0 , 28, 17, 0 , 5 , 22, 29, 0 , 0 , 0 , 12, 0 , 0 , 0 , 26, 2 
 10  : 0 , 21, 16, 0 , 0 , 16, 0 , 3 , 6 , 0 , 0 , 0 , 6 , 8 , 1 , 3 , 0 , 15, 1 , 0 
 11  : 0 , 0 , 7 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 11, 8 , 2 , 11, 11, 0 , 6 , 0 , 19
 12  : 0 , 0 , 1 , 0 , 0 , 0 , 0 , 2 , 13, 0 , 0 , 0 , 4 , 0 , 4 , 0 , 0 , 0 , 2 , 0 
 13  : 2 , 0 , 0 , 0 , 13, 10, 2 , 0 , 23, 12, 0 , 1 , 0 , 12, 0 , 0 , 29, 0 , 9 , 0 
 14  : 0 , 32, 1 , 0 , 3 , 0 , 1 , 0 , 0 , 7 , 17, 10, 6 , 10, 7 , 12, 0 , 0 , 0 , 4 
 15  : 0 , 0 , 0 , 15, 22, 4 , 0 , 0 , 12, 2 , 15, 0 , 1 , 2 , 5 , 7 , 0 , 0 , 0 , 0 
 16  : 27, 1 , 0 , 0 , 0 , 0 , 1 , 9 , 0 , 1 , 18, 0 , 1 , 7 , 0 , 0 , 31, 1 , 5 , 0 
 17  : 10, 0 , 12, 0 , 7 , 0 , 0 , 1 , 0 , 1 , 0 , 7 , 1 , 0 , 9 , 0 , 0 , 1 , 23, 3 
 18  : 0 , 1 , 7 , 1 , 0 , 4 , 0 , 18, 1 , 14, 0 , 2 , 0 , 0 , 3 , 0 , 0 , 2 , 0 , 13
 19  : 0 , 2 , 27, 0 , 0 , 0 , 20, 0 , 0 , 0 , 3 , 1 , 3 , 0 , 6 , 5 , 0 , 7 , 0 , 0 
 20  : 13, 11, 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 3 , 9 , 26, 2 , 17, 0 , 8 , 0 , 8 


### instance: myTrafic_28_O20_R20.txt
 - load: [72, 71, 71, 72, 72, 71, 71, 72, 71, 73, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72]
 - std: 0.5231483637805969
 - matrix:
 1   : 0 , 0 , 0 , 4 , 0 , 8 , 0 , 9 , 9 , 0 , 0 , 4 , 2 , 0 , 0 , 10, 0 , 0 , 0 , 2 
 2   : 0 , 0 , 28, 9 , 0 , 0 , 7 , 1 , 5 , 0 , 0 , 2 , 6 , 0 , 0 , 0 , 0 , 0 , 13, 5 
 3   : 1 , 0 , 0 , 1 , 1 , 0 , 14, 7 , 1 , 0 , 0 , 0 , 12, 0 , 0 , 0 , 0 , 0 , 21, 0 
 4   : 2 , 0 , 0 , 0 , 6 , 1 , 0 , 0 , 6 , 0 , 0 , 0 , 0 , 3 , 1 , 0 , 7 , 8 , 0 , 1 
 5   : 0 , 21, 0 , 2 , 0 , 0 , 1 , 2 , 0 , 26, 10, 0 , 3 , 0 , 16, 0 , 7 , 0 , 1 , 0 
 6   : 2 , 0 , 0 , 2 , 1 , 8 , 0 , 7 , 0 , 0 , 0 , 6 , 1 , 0 , 0 , 20, 0 , 0 , 0 , 0 
 7   : 6 , 13, 1 , 5 , 0 , 18, 0 , 0 , 0 , 15, 0 , 4 , 0 , 0 , 0 , 4 , 4 , 2 , 0 , 0 
 8   : 1 , 0 , 0 , 0 , 13, 3 , 7 , 0 , 7 , 0 , 0 , 0 , 0 , 21, 0 , 0 , 20, 13, 0 , 21
 9   : 0 , 0 , 0 , 4 , 6 , 0 , 8 , 2 , 3 , 0 , 28, 0 , 0 , 6 , 25, 0 , 0 , 1 , 0 , 0 
 10  : 0 , 0 , 4 , 0 , 13, 3 , 5 , 0 , 1 , 0 , 0 , 9 , 1 , 9 , 0 , 0 , 1 , 7 , 0 , 1 
 11  : 17, 0 , 0 , 2 , 2 , 0 , 0 , 15, 0 , 7 , 0 , 3 , 15, 0 , 2 , 1 , 9 , 5 , 19, 4 
 12  : 28, 12, 0 , 0 , 5 , 0 , 0 , 7 , 0 , 0 , 16, 24, 3 , 0 , 0 , 3 , 0 , 0 , 0 , 6 
 13  : 0 , 2 , 30, 4 , 15, 0 , 0 , 3 , 12, 23, 0 , 2 , 2 , 1 , 0 , 0 , 5 , 0 , 5 , 5 
 14  : 8 , 0 , 1 , 0 , 0 , 8 , 0 , 0 , 0 , 0 , 0 , 3 , 1 , 0 , 0 , 1 , 4 , 7 , 0 , 3 
 15  : 3 , 5 , 0 , 9 , 0 , 0 , 0 , 4 , 2 , 0 , 7 , 11, 0 , 6 , 17, 2 , 2 , 21, 0 , 1 
 16  : 0 , 0 , 0 , 2 , 1 , 12, 0 , 0 , 2 , 0 , 6 , 0 , 1 , 0 , 1 , 7 , 0 , 0 , 0 , 0 
 17  : 2 , 10, 4 , 10, 0 , 0 , 3 , 5 , 0 , 2 , 5 , 3 , 16, 0 , 0 , 1 , 1 , 2 , 0 , 0 
 18  : 0 , 8 , 3 , 4 , 3 , 0 , 0 , 9 , 17, 0 , 0 , 1 , 0 , 0 , 10, 3 , 0 , 0 , 13, 15
 19  : 0 , 0 , 0 , 13, 0 , 3 , 0 , 1 , 6 , 0 , 0 , 0 , 0 , 26, 0 , 20, 0 , 1 , 0 , 2 
 20  : 2 , 0 , 0 , 1 , 6 , 7 , 26, 0 , 0 , 0 , 0 , 0 , 9 , 0 , 0 , 0 , 12, 5 , 0 , 6 


### instance: myTrafic_29_O20_R20.txt
 - load: [76, 76, 76, 76, 76, 76, 75, 76, 76, 75, 76, 77, 76, 78, 77, 76, 77, 77, 77, 75]
 - std: 0.7677718959499145
 - matrix:
 1   : 0 , 19, 10, 4 , 17, 0 , 8 , 0 , 2 , 0 , 1 , 0 , 14, 3 , 0 , 0 , 0 , 0 , 7 , 0 
 2   : 11, 2 , 8 , 10, 4 , 0 , 3 , 23, 1 , 0 , 0 , 26, 2 , 0 , 2 , 0 , 0 , 0 , 0 , 0 
 3   : 1 , 0 , 2 , 26, 11, 2 , 0 , 0 , 19, 0 , 22, 1 , 2 , 0 , 11, 0 , 0 , 0 , 0 , 0 
 4   : 0 , 0 , 2 , 0 , 6 , 4 , 1 , 0 , 0 , 1 , 0 , 4 , 0 , 0 , 0 , 3 , 0 , 12, 0 , 7 
 5   : 0 , 0 , 0 , 0 , 4 , 4 , 4 , 1 , 0 , 0 , 0 , 0 , 5 , 0 , 0 , 3 , 0 , 5 , 3 , 0 
 6   : 0 , 0 , 0 , 0 , 6 , 0 , 1 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 2 , 0 , 0 , 0 , 0 
 7   : 0 , 0 , 0 , 1 , 1 , 7 , 8 , 6 , 0 , 7 , 0 , 0 , 0 , 32, 0 , 4 , 0 , 1 , 1 , 4 
 8   : 0 , 32, 6 , 7 , 6 , 3 , 2 , 0 , 0 , 0 , 2 , 0 , 16, 11, 0 , 14, 0 , 0 , 1 , 12
 9   : 23, 0 , 0 , 0 , 0 , 3 , 1 , 0 , 0 , 6 , 2 , 4 , 0 , 0 , 0 , 24, 8 , 4 , 25, 4 
 10  : 0 , 0 , 0 , 10, 3 , 2 , 0 , 1 , 1 , 0 , 0 , 12, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 11  : 0 , 0 , 5 , 0 , 4 , 0 , 3 , 0 , 0 , 18, 16, 0 , 0 , 0 , 0 , 0 , 1 , 3 , 3 , 0 
 12  : 23, 0 , 3 , 0 , 0 , 2 , 2 , 0 , 7 , 0 , 0 , 2 , 7 , 0 , 0 , 0 , 1 , 0 , 0 , 0 
 13  : 0 , 0 , 0 , 0 , 1 , 5 , 2 , 0 , 5 , 0 , 5 , 0 , 2 , 0 , 29, 0 , 21, 18, 0 , 0 
 14  : 18, 0 , 0 , 0 , 0 , 7 , 16, 0 , 15, 4 , 0 , 0 , 4 , 0 , 0 , 5 , 0 , 0 , 0 , 0 
 15  : 0 , 18, 17, 0 , 2 , 18, 9 , 3 , 9 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 15, 2 , 0 , 1 
 16  : 0 , 0 , 1 , 13, 1 , 3 , 0 , 0 , 7 , 0 , 3 , 25, 0 , 8 , 3 , 18, 0 , 0 , 11, 0 
 17  : 0 , 5 , 3 , 0 , 6 , 12, 5 , 12, 6 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 31, 15, 0 , 35
 18  : 0 , 0 , 12, 0 , 2 , 0 , 4 , 26, 0 , 7 , 9 , 1 , 0 , 0 , 0 , 3 , 0 , 0 , 1 , 0 
 19  : 0 , 0 , 6 , 5 , 2 , 4 , 2 , 0 , 0 , 0 , 0 , 2 , 0 , 24, 1 , 0 , 0 , 4 , 5 , 0 
 20  : 0 , 0 , 1 , 0 , 0 , 0 , 4 , 4 , 2 , 31, 16, 0 , 24, 0 , 31, 0 , 0 , 13, 20, 12


### instance: myTrafic_30_O20_R20.txt
 - load: [74, 75, 76, 75, 77, 78, 78, 75, 75, 75, 75, 75, 76, 76, 76, 74, 75, 74, 78, 74]
 - std: 1.3168942730211068
 - matrix:
 1   : 2 , 0 , 8 , 3 , 2 , 0 , 1 , 0 , 24, 0 , 11, 0 , 0 , 0 , 0 , 2 , 0 , 0 , 0 , 0 
 2   : 0 , 0 , 0 , 4 , 0 , 0 , 0 , 35, 2 , 1 , 0 , 0 , 0 , 2 , 4 , 15, 0 , 0 , 0 , 0 
 3   : 1 , 0 , 4 , 1 , 0 , 1 , 4 , 0 , 0 , 0 , 1 , 25, 0 , 23, 0 , 0 , 0 , 8 , 0 , 0 
 4   : 4 , 0 , 0 , 0 , 11, 5 , 12, 7 , 0 , 0 , 0 , 0 , 0 , 8 , 0 , 11, 1 , 0 , 16, 5 
 5   : 1 , 0 , 0 , 0 , 3 , 3 , 0 , 11, 18, 0 , 1 , 0 , 8 , 0 , 4 , 0 , 0 , 1 , 0 , 4 
 6   : 0 , 5 , 0 , 0 , 13, 3 , 0 , 0 , 5 , 2 , 0 , 10, 29, 0 , 3 , 0 , 8 , 0 , 0 , 10
 7   : 1 , 19, 0 , 0 , 18, 16, 32, 0 , 0 , 0 , 3 , 0 , 1 , 0 , 8 , 0 , 2 , 3 , 16, 0 
 8   : 3 , 0 , 1 , 3 , 0 , 0 , 0 , 13, 0 , 0 , 0 , 9 , 2 , 6 , 14, 2 , 16, 7 , 17, 4 
 9   : 3 , 24, 0 , 0 , 0 , 5 , 0 , 4 , 8 , 18, 0 , 0 , 0 , 3 , 2 , 0 , 3 , 2 , 0 , 0 
 10  : 0 , 0 , 0 , 0 , 0 , 15, 0 , 0 , 7 , 7 , 0 , 0 , 6 , 2 , 8 , 0 , 0 , 0 , 0 , 3 
 11  : 0 , 0 , 0 , 0 , 0 , 10, 0 , 0 , 0 , 4 , 22, 0 , 1 , 1 , 0 , 0 , 6 , 17, 0 , 0 
 12  : 0 , 0 , 4 , 0 , 11, 2 , 0 , 0 , 0 , 9 , 1 , 3 , 4 , 0 , 1 , 0 , 1 , 0 , 0 , 0 
 13  : 3 , 23, 11, 0 , 1 , 3 , 0 , 0 , 0 , 14, 0 , 4 , 1 , 0 , 1 , 10, 11, 3 , 0 , 4 
 14  : 2 , 3 , 0 , 11, 0 , 1 , 0 , 0 , 10, 11, 4 , 0 , 0 , 2 , 0 , 0 , 2 , 2 , 12, 1 
 15  : 28, 0 , 4 , 13, 0 , 0 , 0 , 0 , 0 , 2 , 2 , 12, 0 , 0 , 13, 0 , 5 , 0 , 0 , 0 
 16  : 0 , 0 , 28, 2 , 10, 0 , 0 , 0 , 0 , 2 , 21, 0 , 4 , 0 , 9 , 15, 0 , 7 , 0 , 9 
 17  : 0 , 0 , 2 , 2 , 0 , 2 , 0 , 0 , 0 , 1 , 6 , 3 , 0 , 27, 0 , 12, 11, 12, 3 , 0 
 18  : 0 , 0 , 14, 0 , 0 , 6 , 2 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 7 
 19  : 22, 0 , 0 , 34, 8 , 6 , 27, 5 , 0 , 2 , 0 , 0 , 18, 0 , 6 , 0 , 1 , 5 , 0 , 26
 20  : 4 , 1 , 0 , 2 , 0 , 0 , 0 , 0 , 1 , 2 , 3 , 9 , 1 , 2 , 3 , 7 , 8 , 7 , 14, 1 


### instance: myTrafic_31_O20_R20.txt
 - load: [82, 81, 81, 81, 82, 81, 82, 80, 81, 79, 79, 81, 81, 80, 80, 82, 80, 81, 80, 82]
 - std: 0.9514531821875087
 - matrix:
 1   : 7 , 18, 0 , 0 , 0 , 10, 19, 0 , 0 , 12, 13, 0 , 0 , 9 , 0 , 0 , 0 , 0 , 1 , 0 
 2   : 0 , 2 , 15, 0 , 20, 3 , 2 , 0 , 2 , 0 , 6 , 14, 3 , 13, 0 , 17, 11, 1 , 10, 8 
 3   : 18, 2 , 0 , 4 , 11, 12, 5 , 0 , 0 , 0 , 0 , 15, 0 , 19, 0 , 0 , 2 , 0 , 5 , 1 
 4   : 3 , 0 , 0 , 0 , 17, 0 , 0 , 0 , 2 , 6 , 0 , 0 , 0 , 5 , 16, 0 , 5 , 0 , 0 , 14
 5   : 0 , 21, 20, 0 , 0 , 3 , 0 , 30, 0 , 11, 14, 0 , 6 , 0 , 4 , 0 , 19, 0 , 8 , 0 
 6   : 3 , 5 , 11, 0 , 11, 0 , 3 , 0 , 1 , 0 , 0 , 27, 23, 0 , 2 , 0 , 1 , 8 , 4 , 0 
 7   : 3 , 0 , 0 , 3 , 0 , 8 , 28, 9 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 13, 19, 0 , 13
 8   : 0 , 0 , 0 , 1 , 0 , 0 , 0 , 2 , 0 , 8 , 5 , 0 , 0 , 2 , 2 , 0 , 0 , 2 , 6 , 2 
 9   : 0 , 0 , 0 , 1 , 0 , 1 , 0 , 0 , 3 , 0 , 1 , 6 , 0 , 0 , 0 , 9 , 0 , 7 , 0 , 1 
 10  : 0 , 5 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 2 , 3 , 15, 0 , 0 , 0 , 2 , 3 , 1 , 0 
 11  : 15, 0 , 12, 9 , 0 , 0 , 0 , 0 , 30, 0 , 2 , 0 , 13, 0 , 0 , 8 , 0 , 3 , 34, 0 
 12  : 0 , 0 , 0 , 19, 0 , 0 , 0 , 0 , 2 , 5 , 15, 0 , 0 , 0 , 37, 0 , 0 , 0 , 0 , 0 
 13  : 8 , 12, 1 , 0 , 0 , 16, 0 , 0 , 3 , 0 , 4 , 2 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 5 
 14  : 21, 0 , 0 , 3 , 0 , 0 , 24, 18, 10, 12, 8 , 0 , 0 , 5 , 1 , 0 , 8 , 0 , 2 , 0 
 15  : 4 , 0 , 0 , 21, 0 , 0 , 0 , 1 , 4 , 2 , 1 , 3 , 11, 0 , 0 , 17, 17, 0 , 0 , 4 
 16  : 0 , 0 , 13, 10, 2 , 0 , 0 , 0 , 0 , 10, 3 , 0 , 0 , 24, 7 , 21, 0 , 13, 9 , 9 
 17  : 0 , 7 , 9 , 8 , 11, 18, 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 2 , 4 , 0 , 14
 18  : 0 , 0 , 0 , 0 , 0 , 10, 0 , 11, 5 , 6 , 1 , 0 , 2 , 1 , 0 , 0 , 0 , 0 , 0 , 0 
 19  : 0 , 6 , 0 , 1 , 10, 0 , 1 , 2 , 10, 6 , 4 , 5 , 0 , 1 , 0 , 5 , 0 , 8 , 0 , 0 
 20  : 0 , 3 , 0 , 0 , 0 , 0 , 0 , 7 , 7 , 0 , 0 , 6 , 8 , 0 , 11, 5 , 0 , 13, 0 , 11


### instance: myTrafic_32_O20_R20.txt
 - load: [75, 74, 75, 75, 75, 75, 73, 76, 74, 75, 73, 73, 75, 75, 73, 73, 74, 74, 74, 75]
 - std: 0.9233805168766387
 - matrix:
 1   : 1 , 0 , 0 , 0 , 0 , 0 , 0 , 11, 6 , 8 , 0 , 0 , 0 , 24, 0 , 17, 0 , 0 , 16, 2 
 2   : 1 , 0 , 6 , 12, 1 , 0 , 10, 0 , 9 , 26, 0 , 0 , 12, 9 , 6 , 8 , 0 , 0 , 9 , 1 
 3   : 0 , 0 , 0 , 0 , 0 , 0 , 7 , 0 , 0 , 0 , 0 , 0 , 3 , 0 , 5 , 16, 1 , 0 , 16, 0 
 4   : 1 , 1 , 0 , 25, 5 , 0 , 0 , 6 , 0 , 6 , 17, 0 , 0 , 0 , 15, 0 , 2 , 5 , 2 , 1 
 5   : 0 , 1 , 0 , 2 , 1 , 6 , 8 , 4 , 0 , 4 , 15, 0 , 1 , 0 , 0 , 1 , 2 , 7 , 11, 4 
 6   : 4 , 4 , 5 , 0 , 7 , 0 , 0 , 0 , 0 , 12, 0 , 0 , 5 , 0 , 0 , 0 , 9 , 5 , 7 , 0 
 7   : 7 , 23, 0 , 4 , 5 , 1 , 0 , 23, 0 , 0 , 5 , 23, 0 , 0 , 0 , 7 , 0 , 4 , 0 , 0 
 8   : 5 , 0 , 0 , 0 , 5 , 20, 0 , 0 , 2 , 0 , 0 , 0 , 4 , 0 , 29, 2 , 0 , 0 , 0 , 2 
 9   : 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 2 , 11, 7 , 0 , 0 , 2 , 8 , 0 , 0 , 0 
 10  : 0 , 33, 0 , 0 , 1 , 1 , 0 , 0 , 2 , 2 , 0 , 0 , 0 , 0 , 4 , 2 , 0 , 7 , 1 , 6 
 11  : 9 , 0 , 15, 0 , 0 , 0 , 0 , 3 , 8 , 3 , 14, 0 , 0 , 3 , 0 , 0 , 0 , 0 , 0 , 9 
 12  : 3 , 0 , 0 , 0 , 1 , 0 , 3 , 0 , 5 , 8 , 13, 0 , 0 , 0 , 0 , 0 , 24, 0 , 0 , 0 
 13  : 10, 0 , 0 , 0 , 26, 0 , 0 , 0 , 0 , 3 , 1 , 0 , 1 , 0 , 5 , 9 , 0 , 16, 0 , 0 
 14  : 2 , 0 , 0 , 24, 11, 24, 0 , 0 , 21, 0 , 0 , 0 , 12, 19, 0 , 0 , 0 , 0 , 0 , 7 
 15  : 15, 2 , 0 , 0 , 0 , 0 , 7 , 0 , 12, 0 , 5 , 0 , 5 , 20, 0 , 0 , 14, 0 , 0 , 12
 16  : 12, 9 , 28, 0 , 8 , 0 , 1 , 0 , 6 , 3 , 0 , 37, 0 , 0 , 0 , 1 , 0 , 21, 3 , 0 
 17  : 0 , 0 , 1 , 0 , 2 , 21, 0 , 22, 0 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 6 , 3 
 18  : 0 , 0 , 11, 8 , 0 , 1 , 25, 4 , 3 , 0 , 1 , 0 , 18, 0 , 9 , 0 , 12, 0 , 0 , 3 
 19  : 2 , 1 , 0 , 0 , 1 , 0 , 12, 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 6 , 0 , 9 , 3 , 0 
 20  : 3 , 0 , 9 , 0 , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 7 , 0 , 0 , 2 , 2 , 0 , 0 , 25


### instance: myTrafic_33_O20_R20.txt
 - load: [81, 82, 82, 82, 81, 81, 82, 81, 82, 82, 81, 84, 82, 81, 83, 83, 82, 82, 80, 81]
 - std: 0.910465468000326
 - matrix:
 1   : 0 , 0 , 0 , 0 , 0 , 0 , 34, 9 , 0 , 1 , 0 , 21, 3 , 25, 0 , 6 , 5 , 26, 0 , 0 
 2   : 0 , 3 , 0 , 0 , 0 , 13, 0 , 0 , 14, 0 , 1 , 0 , 0 , 0 , 17, 1 , 14, 3 , 0 , 4 
 3   : 0 , 9 , 0 , 0 , 0 , 23, 0 , 8 , 0 , 3 , 1 , 1 , 0 , 2 , 7 , 2 , 0 , 17, 0 , 2 
 4   : 0 , 0 , 0 , 0 , 5 , 0 , 3 , 0 , 2 , 0 , 0 , 6 , 0 , 3 , 0 , 16, 4 , 0 , 0 , 1 
 5   : 2 , 0 , 0 , 0 , 0 , 11, 20, 0 , 3 , 11, 28, 24, 0 , 0 , 0 , 13, 0 , 0 , 0 , 5 
 6   : 14, 0 , 17, 9 , 18, 1 , 0 , 4 , 12, 0 , 4 , 4 , 0 , 0 , 0 , 0 , 0 , 2 , 1 , 0 
 7   : 0 , 1 , 0 , 30, 4 , 6 , 0 , 3 , 0 , 0 , 0 , 7 , 2 , 0 , 4 , 0 , 12, 0 , 24, 11
 8   : 11, 0 , 0 , 11, 0 , 0 , 0 , 0 , 2 , 0 , 23, 0 , 0 , 0 , 6 , 13, 1 , 0 , 9 , 0 
 9   : 0 , 0 , 0 , 4 , 0 , 0 , 15, 0 , 0 , 0 , 0 , 1 , 0 , 1 , 0 , 3 , 0 , 0 , 10, 3 
 10  : 0 , 16, 0 , 0 , 3 , 0 , 0 , 0 , 0 , 2 , 3 , 15, 2 , 2 , 0 , 0 , 0 , 0 , 2 , 25
 11  : 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 12, 0 , 0 , 1 , 4 , 1 , 0 , 0 , 0 , 23, 0 , 0 
 12  : 0 , 7 , 0 , 10, 1 , 0 , 0 , 2 , 0 , 16, 0 , 0 , 11, 2 , 0 , 1 , 0 , 0 , 5 , 0 
 13  : 15, 6 , 0 , 0 , 0 , 0 , 0 , 14, 0 , 2 , 18, 0 , 0 , 18, 0 , 24, 0 , 0 , 0 , 2 
 14  : 4 , 0 , 33, 0 , 8 , 15, 0 , 5 , 6 , 5 , 0 , 0 , 0 , 3 , 0 , 0 , 23, 0 , 8 , 0 
 15  : 0 , 0 , 1 , 0 , 0 , 0 , 3 , 0 , 14, 28, 0 , 0 , 23, 0 , 0 , 0 , 0 , 0 , 0 , 0 
 16  : 7 , 0 , 3 , 0 , 3 , 6 , 2 , 0 , 12, 0 , 0 , 0 , 0 , 9 , 0 , 0 , 13, 2 , 12, 0 
 17  : 0 , 12, 0 , 0 , 0 , 0 , 0 , 31, 0 , 0 , 0 , 0 , 13, 3 , 23, 3 , 0 , 9 , 0 , 0 
 18  : 0 , 2 , 17, 0 , 22, 0 , 5 , 0 , 4 , 11, 3 , 0 , 0 , 0 , 9 , 0 , 8 , 0 , 3 , 0 
 19  : 0 , 19, 11, 15, 17, 6 , 0 , 5 , 1 , 3 , 0 , 4 , 0 , 2 , 9 , 1 , 2 , 0 , 0 , 9 
 20  : 26, 5 , 0 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 24, 10, 8 , 0 , 0 , 0 , 6 , 19


### instance: myTrafic_34_O20_R20.txt
 - load: [82, 82, 84, 82, 82, 82, 83, 82, 84, 82, 83, 81, 81, 82, 84, 81, 81, 82, 81, 82]
 - std: 0.9880869341680842
 - matrix:
 1   : 0 , 0 , 0 , 2 , 19, 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 19, 4 , 0 , 5 , 7 
 2   : 18, 0 , 16, 0 , 16, 3 , 6 , 0 , 0 , 0 , 1 , 0 , 1 , 1 , 4 , 0 , 3 , 3 , 0 , 0 
 3   : 0 , 0 , 0 , 4 , 4 , 3 , 15, 0 , 0 , 1 , 0 , 0 , 0 , 14, 13, 6 , 7 , 0 , 2 , 0 
